
 Iteration  31  for n, p, epsilon =  250 1 0.5
 Iteration  30  for n, p, epsilon =  250 1 1000
 Iteration  33  for n, p, epsilon =  250 1 0.5
 Iteration  34  for n, p, epsilon =  250 1 0.5
 Iteration  35  for n, p, epsilon =  250 1 0.5
 Iteration  36  for n, p, epsilon =  250 1 0.5
 Iteration  37  for n, p, epsilon =  250 1 0.5
 Iteration  32  for n, p, epsilon =  250 1 0.5
 Iteration  40  for n, p, epsilon =  250 1 0.5
 Iteration  31  for n, p, epsilon =  250 1 0.75
 Iteration  39  for n, p, epsilon =  250 1 0.5
 Iteration  41  for n, p, epsilon =  250 1 0.5
 Iteration  43  for n, p, epsilon =  250 1 0.5
 Iteration  38  for n, p, epsilon =  250 1 0.5
 Iteration  42  for n, p, epsilon =  250 1 0.5
 Iteration  45  for n, p, epsilon =  250 1 0.5
 Iteration  44  for n, p, epsilon =  250 1 0.5
 Iteration  33  for n, p, epsilon =  250 1 0.75
 Iteration  35  for n, p, epsilon =  250 1 0.75
 Iteration  34  for n, p, epsilon =  250 1 0.75
 Iteration  36  for n, p, epsilon =  250 1 0.75
 Iteration  32  for n, p, epsilon =  250 1 0.75
 Iteration  31  for n, p, epsilon =  250 1 1
 Iteration  39  for n, p, epsilon =  250 1 0.75
 Iteration  37  for n, p, epsilon =  250 1 0.75
 Iteration  40  for n, p, epsilon =  250 1 0.75
 Iteration  43  for n, p, epsilon =  250 1 0.75
 Iteration  33  for n, p, epsilon =  250 1 1
 Iteration  42  for n, p, epsilon =  250 1 0.75
 Iteration  44  for n, p, epsilon =  250 1 0.75
 Iteration  41  for n, p, epsilon =  250 1 0.75
 Iteration  38  for n, p, epsilon =  250 1 0.75
 Iteration  45  for n, p, epsilon =  250 1 0.75
 Iteration  35  for n, p, epsilon =  250 1 1
 Iteration  31  for n, p, epsilon =  250 1 2.5
 Iteration  39  for n, p, epsilon =  250 1 1
 Iteration  36  for n, p, epsilon =  250 1 1
 Iteration  34  for n, p, epsilon =  250 1 1
 Iteration  43  for n, p, epsilon =  250 1 1
 Iteration  32  for n, p, epsilon =  250 1 1
 Iteration  37  for n, p, epsilon =  250 1 1
 Iteration  40  for n, p, epsilon =  250 1 1
 Iteration  42  for n, p, epsilon =  250 1 1
 Iteration  33  for n, p, epsilon =  250 1 2.5
 Iteration  44  for n, p, epsilon =  250 1 1
 Iteration  31  for n, p, epsilon =  250 1 1000
 Iteration  38  for n, p, epsilon =  250 1 1
 Iteration  41  for n, p, epsilon =  250 1 1
 Iteration  35  for n, p, epsilon =  250 1 2.5
 Iteration  45  for n, p, epsilon =  250 1 1
 Iteration  34  for n, p, epsilon =  250 1 2.5
 Iteration  36  for n, p, epsilon =  250 1 2.5
 Iteration  37  for n, p, epsilon =  250 1 2.5
 Iteration  39  for n, p, epsilon =  250 1 2.5
 Iteration  43  for n, p, epsilon =  250 1 2.5
 Iteration  32  for n, p, epsilon =  250 1 2.5
 Iteration  33  for n, p, epsilon =  250 1 1000
 Iteration  40  for n, p, epsilon =  250 1 2.5
 Iteration  35  for n, p, epsilon =  250 1 1000
 Iteration  42  for n, p, epsilon =  250 1 2.5
 Iteration  41  for n, p, epsilon =  250 1 2.5
 Iteration  46  for n, p, epsilon =  250 1 0.5
 Iteration  38  for n, p, epsilon =  250 1 2.5
 Iteration  44  for n, p, epsilon =  250 1 2.5
 Iteration  34  for n, p, epsilon =  250 1 1000
 Iteration  36  for n, p, epsilon =  250 1 1000
 Iteration  45  for n, p, epsilon =  250 1 2.5
 Iteration  43  for n, p, epsilon =  250 1 1000
 Iteration  40  for n, p, epsilon =  250 1 1000
 Iteration  39  for n, p, epsilon =  250 1 1000
 Iteration  37  for n, p, epsilon =  250 1 1000
 Iteration  32  for n, p, epsilon =  250 1 1000
 Iteration  41  for n, p, epsilon =  250 1 1000
 Iteration  47  for n, p, epsilon =  250 1 0.5
 Iteration  44  for n, p, epsilon =  250 1 1000
 Iteration  48  for n, p, epsilon =  250 1 0.5
 Iteration  42  for n, p, epsilon =  250 1 1000
 Iteration  38  for n, p, epsilon =  250 1 1000
 Iteration  46  for n, p, epsilon =  250 1 0.75
 Iteration  45  for n, p, epsilon =  250 1 1000
 Iteration  50  for n, p, epsilon =  250 1 0.5
 Iteration  51  for n, p, epsilon =  250 1 0.5
 Iteration  52  for n, p, epsilon =  250 1 0.5
 Iteration  49  for n, p, epsilon =  250 1 0.5
 Iteration  54  for n, p, epsilon =  250 1 0.5
 Iteration  53  for n, p, epsilon =  250 1 0.5
 Iteration  47  for n, p, epsilon =  250 1 0.75
 Iteration  56  for n, p, epsilon =  250 1 0.5
 Iteration  48  for n, p, epsilon =  250 1 0.75
 Iteration  57  for n, p, epsilon =  250 1 0.5
 Iteration  55  for n, p, epsilon =  250 1 0.5
 Iteration  58  for n, p, epsilon =  250 1 0.5
 Iteration  46  for n, p, epsilon =  250 1 1
 Iteration  59  for n, p, epsilon =  250 1 0.5
 Iteration  51  for n, p, epsilon =  250 1 0.75
 Iteration  60  for n, p, epsilon =  250 1 0.5
 Iteration  50  for n, p, epsilon =  250 1 0.75
 Iteration  49  for n, p, epsilon =  250 1 0.75
 Iteration  53  for n, p, epsilon =  250 1 0.75
 Iteration  54  for n, p, epsilon =  250 1 0.75
 Iteration  52  for n, p, epsilon =  250 1 0.75
 Iteration  56  for n, p, epsilon =  250 1 0.75
 Iteration  47  for n, p, epsilon =  250 1 1
 Iteration  57  for n, p, epsilon =  250 1 0.75
 Iteration  58  for n, p, epsilon =  250 1 0.75
 Iteration  48  for n, p, epsilon =  250 1 1
 Iteration  55  for n, p, epsilon =  250 1 0.75
 Iteration  59  for n, p, epsilon =  250 1 0.75
 Iteration  51  for n, p, epsilon =  250 1 1
 Iteration  46  for n, p, epsilon =  250 1 2.5
 Iteration  60  for n, p, epsilon =  250 1 0.75
 Iteration  49  for n, p, epsilon =  250 1 1
 Iteration  53  for n, p, epsilon =  250 1 1
 Iteration  50  for n, p, epsilon =  250 1 1
 Iteration  54  for n, p, epsilon =  250 1 1
 Iteration  57  for n, p, epsilon =  250 1 1
 Iteration  48  for n, p, epsilon =  250 1 2.5
 Iteration  58  for n, p, epsilon =  250 1 1
 Iteration  52  for n, p, epsilon =  250 1 1
 Iteration  47  for n, p, epsilon =  250 1 2.5
 Iteration  59  for n, p, epsilon =  250 1 1
 Iteration  56  for n, p, epsilon =  250 1 1
 Iteration  46  for n, p, epsilon =  250 1 1000
 Iteration  55  for n, p, epsilon =  250 1 1
 Iteration  51  for n, p, epsilon =  250 1 2.5
 Iteration  49  for n, p, epsilon =  250 1 2.5
 Iteration  60  for n, p, epsilon =  250 1 1
 Iteration  48  for n, p, epsilon =  250 1 1000
 Iteration  47  for n, p, epsilon =  250 1 1000
 Iteration  50  for n, p, epsilon =  250 1 2.5
 Iteration  53  for n, p, epsilon =  250 1 2.5
 Iteration  57  for n, p, epsilon =  250 1 2.5
 Iteration  58  for n, p, epsilon =  250 1 2.5
 Iteration  52  for n, p, epsilon =  250 1 2.5
 Iteration  61  for n, p, epsilon =  250 1 0.5
 Iteration  54  for n, p, epsilon =  250 1 2.5
 Iteration  56  for n, p, epsilon =  250 1 2.5
 Iteration  51  for n, p, epsilon =  250 1 1000
 Iteration  59  for n, p, epsilon =  250 1 2.5
 Iteration  49  for n, p, epsilon =  250 1 1000
 Iteration  55  for n, p, epsilon =  250 1 2.5
 Iteration  53  for n, p, epsilon =  250 1 1000
 Iteration  50  for n, p, epsilon =  250 1 1000
 Iteration  62  for n, p, epsilon =  250 1 0.5
 Iteration  58  for n, p, epsilon =  250 1 1000
 Iteration  60  for n, p, epsilon =  250 1 2.5
 Iteration  52  for n, p, epsilon =  250 1 1000
 Iteration  63  for n, p, epsilon =  250 1 0.5
 Iteration  59  for n, p, epsilon =  250 1 1000
 Iteration  57  for n, p, epsilon =  250 1 1000
 Iteration  54  for n, p, epsilon =  250 1 1000
 Iteration  61  for n, p, epsilon =  250 1 0.75
 Iteration  65  for n, p, epsilon =  250 1 0.5
 Iteration  56  for n, p, epsilon =  250 1 1000
 Iteration  55  for n, p, epsilon =  250 1 1000
 Iteration  64  for n, p, epsilon =  250 1 0.5
 Iteration  66  for n, p, epsilon =  250 1 0.5
 Iteration  67  for n, p, epsilon =  250 1 0.5
 Iteration  60  for n, p, epsilon =  250 1 1000
 Iteration  62  for n, p, epsilon =  250 1 0.75
 Iteration  69  for n, p, epsilon =  250 1 0.5
 Iteration  68  for n, p, epsilon =  250 1 0.5
 Iteration  70  for n, p, epsilon =  250 1 0.5
 Iteration  71  for n, p, epsilon =  250 1 0.5
 Iteration  63  for n, p, epsilon =  250 1 0.75
 Iteration  73  for n, p, epsilon =  250 1 0.5
 Iteration  74  for n, p, epsilon =  250 1 0.5
 Iteration  72  for n, p, epsilon =  250 1 0.5
 Iteration  65  for n, p, epsilon =  250 1 0.75
 Iteration  64  for n, p, epsilon =  250 1 0.75
 Iteration  61  for n, p, epsilon =  250 1 1
 Iteration  66  for n, p, epsilon =  250 1 0.75
 Iteration  67  for n, p, epsilon =  250 1 0.75
 Iteration  75  for n, p, epsilon =  250 1 0.5
 Iteration  69  for n, p, epsilon =  250 1 0.75
 Iteration  68  for n, p, epsilon =  250 1 0.75
 Iteration  70  for n, p, epsilon =  250 1 0.75
 Iteration  71  for n, p, epsilon =  250 1 0.75
 Iteration  62  for n, p, epsilon =  250 1 1
 Iteration  73  for n, p, epsilon =  250 1 0.75
 Iteration  74  for n, p, epsilon =  250 1 0.75
 Iteration  63  for n, p, epsilon =  250 1 1
 Iteration  72  for n, p, epsilon =  250 1 0.75
 Iteration  65  for n, p, epsilon =  250 1 1
 Iteration  61  for n, p, epsilon =  250 1 2.5
 Iteration  64  for n, p, epsilon =  250 1 1
 Iteration  67  for n, p, epsilon =  250 1 1
 Iteration  69  for n, p, epsilon =  250 1 1
 Iteration  75  for n, p, epsilon =  250 1 0.75
 Iteration  66  for n, p, epsilon =  250 1 1
 Iteration  71  for n, p, epsilon =  250 1 1
 Iteration  70  for n, p, epsilon =  250 1 1
 Iteration  62  for n, p, epsilon =  250 1 2.5
 Iteration  68  for n, p, epsilon =  250 1 1
 Iteration  63  for n, p, epsilon =  250 1 2.5
 Iteration  74  for n, p, epsilon =  250 1 1
 Iteration  73  for n, p, epsilon =  250 1 1
 Iteration  64  for n, p, epsilon =  250 1 2.5
 Iteration  65  for n, p, epsilon =  250 1 2.5
 Iteration  61  for n, p, epsilon =  250 1 1000
 Iteration  72  for n, p, epsilon =  250 1 1
 Iteration  69  for n, p, epsilon =  250 1 2.5
 Iteration  62  for n, p, epsilon =  250 1 1000
 Iteration  75  for n, p, epsilon =  250 1 1
 Iteration  71  for n, p, epsilon =  250 1 2.5
 Iteration  67  for n, p, epsilon =  250 1 2.5
 Iteration  66  for n, p, epsilon =  250 1 2.5
 Iteration  63  for n, p, epsilon =  250 1 1000
 Iteration  65  for n, p, epsilon =  250 1 1000
 Iteration  68  for n, p, epsilon =  250 1 2.5
 Iteration  70  for n, p, epsilon =  250 1 2.5
 Iteration  74  for n, p, epsilon =  250 1 2.5
 Iteration  64  for n, p, epsilon =  250 1 1000
 Iteration  76  for n, p, epsilon =  250 1 0.5
 Iteration  73  for n, p, epsilon =  250 1 2.5
 Iteration  69  for n, p, epsilon =  250 1 1000
 Iteration  72  for n, p, epsilon =  250 1 2.5
 Iteration  71  for n, p, epsilon =  250 1 1000
 Iteration  70  for n, p, epsilon =  250 1 1000
 Iteration  75  for n, p, epsilon =  250 1 2.5
 Iteration  66  for n, p, epsilon =  250 1 1000
 Iteration  68  for n, p, epsilon =  250 1 1000
 Iteration  77  for n, p, epsilon =  250 1 0.5
 Iteration  78  for n, p, epsilon =  250 1 0.5
 Iteration  74  for n, p, epsilon =  250 1 1000
 Iteration  79  for n, p, epsilon =  250 1 0.5
 Iteration  67  for n, p, epsilon =  250 1 1000
 Iteration  73  for n, p, epsilon =  250 1 1000
 Iteration  76  for n, p, epsilon =  250 1 0.75
 Iteration  80  for n, p, epsilon =  250 1 0.5
 Iteration  72  for n, p, epsilon =  250 1 1000
 Iteration  75  for n, p, epsilon =  250 1 1000
 Iteration  83  for n, p, epsilon =  250 1 0.5
 Iteration  77  for n, p, epsilon =  250 1 0.75
 Iteration  84  for n, p, epsilon =  250 1 0.5
 Iteration  85  for n, p, epsilon =  250 1 0.5
 Iteration  78  for n, p, epsilon =  250 1 0.75
 Iteration  82  for n, p, epsilon =  250 1 0.5
 Iteration  81  for n, p, epsilon =  250 1 0.5
 Iteration  86  for n, p, epsilon =  250 1 0.5
 Iteration  79  for n, p, epsilon =  250 1 0.75
 Iteration  87  for n, p, epsilon =  250 1 0.5
 Iteration  88  for n, p, epsilon =  250 1 0.5
 Iteration  80  for n, p, epsilon =  250 1 0.75
 Iteration  89  for n, p, epsilon =  250 1 0.5
 Iteration  76  for n, p, epsilon =  250 1 1
 Iteration  90  for n, p, epsilon =  250 1 0.5
 Iteration  84  for n, p, epsilon =  250 1 0.75
 Iteration  85  for n, p, epsilon =  250 1 0.75
 Iteration  82  for n, p, epsilon =  250 1 0.75
 Iteration  83  for n, p, epsilon =  250 1 0.75
 Iteration  78  for n, p, epsilon =  250 1 1
 Iteration  81  for n, p, epsilon =  250 1 0.75
 Iteration  77  for n, p, epsilon =  250 1 1
 Iteration  86  for n, p, epsilon =  250 1 0.75
 Iteration  88  for n, p, epsilon =  250 1 0.75
 Iteration  87  for n, p, epsilon =  250 1 0.75
 Iteration  79  for n, p, epsilon =  250 1 1
 Iteration  80  for n, p, epsilon =  250 1 1
 Iteration  89  for n, p, epsilon =  250 1 0.75
 Iteration  82  for n, p, epsilon =  250 1 1
 Iteration  83  for n, p, epsilon =  250 1 1
 Iteration  90  for n, p, epsilon =  250 1 0.75
 Iteration  76  for n, p, epsilon =  250 1 2.5
 Iteration  84  for n, p, epsilon =  250 1 1
 Iteration  78  for n, p, epsilon =  250 1 2.5
 Iteration  77  for n, p, epsilon =  250 1 2.5
 Iteration  85  for n, p, epsilon =  250 1 1
 Iteration  86  for n, p, epsilon =  250 1 1
 Iteration  81  for n, p, epsilon =  250 1 1
 Iteration  88  for n, p, epsilon =  250 1 1
 Iteration  79  for n, p, epsilon =  250 1 2.5
 Iteration  87  for n, p, epsilon =  250 1 1
 Iteration  80  for n, p, epsilon =  250 1 2.5
 Iteration  76  for n, p, epsilon =  250 1 1000
 Iteration  83  for n, p, epsilon =  250 1 2.5
 Iteration  84  for n, p, epsilon =  250 1 2.5
 Iteration  77  for n, p, epsilon =  250 1 1000
 Iteration  78  for n, p, epsilon =  250 1 1000
 Iteration  82  for n, p, epsilon =  250 1 2.5
 Iteration  89  for n, p, epsilon =  250 1 1
 Iteration  90  for n, p, epsilon =  250 1 1
 Iteration  85  for n, p, epsilon =  250 1 2.5
 Iteration  88  for n, p, epsilon =  250 1 2.5
 Iteration  79  for n, p, epsilon =  250 1 1000
 Iteration  86  for n, p, epsilon =  250 1 2.5
 Iteration  80  for n, p, epsilon =  250 1 1000
 Iteration  81  for n, p, epsilon =  250 1 2.5
 Iteration  84  for n, p, epsilon =  250 1 1000
 Iteration  87  for n, p, epsilon =  250 1 2.5
 Iteration  83  for n, p, epsilon =  250 1 1000
 Iteration  85  for n, p, epsilon =  250 1 1000
 Iteration  88  for n, p, epsilon =  250 1 1000
 Iteration  89  for n, p, epsilon =  250 1 2.5
 Iteration  82  for n, p, epsilon =  250 1 1000
 Iteration  90  for n, p, epsilon =  250 1 2.5
 Iteration  81  for n, p, epsilon =  250 1 1000
 Iteration  86  for n, p, epsilon =  250 1 1000
 Iteration  87  for n, p, epsilon =  250 1 1000
 Iteration  89  for n, p, epsilon =  250 1 1000
 Iteration  90  for n, p, epsilon =  250 1 1000
 Iteration  12  for n, p, epsilon =  325 1 0.5
 Iteration  2  for n, p, epsilon =  325 1 0.5
 Iteration  5  for n, p, epsilon =  325 1 0.5
 Iteration  10  for n, p, epsilon =  325 1 0.5
 Iteration  11  for n, p, epsilon =  325 1 0.5
 Iteration  7  for n, p, epsilon =  325 1 0.5
 Iteration  1  for n, p, epsilon =  325 1 0.5
 Iteration  14  for n, p, epsilon =  325 1 0.5
 Iteration  3  for n, p, epsilon =  325 1 0.5
 Iteration  6  for n, p, epsilon =  325 1 0.5
 Iteration  15  for n, p, epsilon =  325 1 0.5
 Iteration  4  for n, p, epsilon =  325 1 0.5
 Iteration  8  for n, p, epsilon =  325 1 0.5
 Iteration  9  for n, p, epsilon =  325 1 0.5
 Iteration  13  for n, p, epsilon =  325 1 0.5
 Iteration  2  for n, p, epsilon =  325 1 0.75
 Iteration  7  for n, p, epsilon =  325 1 0.75
 Iteration  1  for n, p, epsilon =  325 1 0.75
 Iteration  11  for n, p, epsilon =  325 1 0.75
 Iteration  10  for n, p, epsilon =  325 1 0.75
 Iteration  12  for n, p, epsilon =  325 1 0.75
 Iteration  4  for n, p, epsilon =  325 1 0.75
 Iteration  14  for n, p, epsilon =  325 1 0.75
 Iteration  15  for n, p, epsilon =  325 1 0.75
 Iteration  13  for n, p, epsilon =  325 1 0.75
 Iteration  5  for n, p, epsilon =  325 1 0.75
 Iteration  3  for n, p, epsilon =  325 1 0.75
 Iteration  9  for n, p, epsilon =  325 1 0.75
 Iteration  6  for n, p, epsilon =  325 1 0.75
 Iteration  8  for n, p, epsilon =  325 1 0.75
 Iteration  2  for n, p, epsilon =  325 1 1
 Iteration  7  for n, p, epsilon =  325 1 1
 Iteration  4  for n, p, epsilon =  325 1 1
 Iteration  1  for n, p, epsilon =  325 1 1
 Iteration  10  for n, p, epsilon =  325 1 1
 Iteration  12  for n, p, epsilon =  325 1 1
 Iteration  14  for n, p, epsilon =  325 1 1
 Iteration  3  for n, p, epsilon =  325 1 1
